line_id,item_id,item_name,tanggal,order_number,status,outlet,unit,unit_tier,qty,current_price,expected_price,diff,price_large,medium_conv,small_conv,pricing_mode
12422291,52339,"Buah Peach Can",2026-06-16,RO-20260616-948B,packing,"Justus Steak House Paris Van Java",Can,medium,1,61600,61700,-100,61700,1,480,auto
12436848,52339,"Buah Peach Can",2026-06-16,RO-20260616-95B3,packing,"Justus Steak House Paskal 23",Can,medium,1,61600,61700,-100,61700,1,480,auto
12448043,52339,"Buah Peach Can",2026-06-16,RO-20260616-5A16,packing,"Justus Steak House Festival Citylink",Can,medium,1,61600,61700,-100,61700,1,480,auto
12455536,52339,"Buah Peach Can",2026-06-16,RO-20260616-C2E2,packing,"Justus Steakhouse Ampera - Kemang",Can,medium,1,61600,61700,-100,61700,1,480,auto
12433397,52339,"Buah Peach Can",2026-06-16,RO-20260616-0D40,packing,"Justus Steak House Dago",Can,medium,2,61600,61700,-100,61700,1,480,auto
12425172,52339,"Buah Peach Can",2026-06-16,RO-20260616-99D8,packing,"Justus Steakhouse SMB",Can,medium,1,61600,61700,-100,61700,1,480,auto
12160778,53079,"Buah Strawberry Frozen",2026-06-12,RO-20260612-AD9A,packing,"Justus Steakhouse Ampera - Kemang",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12496564,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-177E,packing,"Justus Steak House Cimanuk",Kilogram,medium,1,22400,23600,-1200,23520,1,1000,manual
12485537,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-04C3,packing,"Justus Steak House Ciwalk",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12497513,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-94CC,packing,"Justus Steak House Paskal 23",Kilogram,medium,3,22400,23600,-1200,23520,1,1000,manual
12504767,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-F7D4,packing,"Justus Steak House Buah Batu",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12488887,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-33A4,packing,"Justus Steak House Jawa",Kilogram,medium,1,22400,23600,-1200,23520,1,1000,manual
12486346,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-9750,packing,"Justus Steak House Dago",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12486297,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-D9FB,packing,"Justus Steak House Paris Van Java",Kilogram,medium,3,22400,23600,-1200,23520,1,1000,manual
12490589,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-A1D3,packing,"Justus Steak House Festival Citylink",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12489349,53079,"Buah Strawberry Frozen",2026-06-17,RO-20260617-B844,packing,"Justus Steak House Alam Sutera",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12526937,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-02EB,packing,"Justus Steak House Ciwalk",Kilogram,medium,1,22400,23600,-1200,23520,1,1000,manual
12532750,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-11F5,packing,"JUSTUS BIP",Kilogram,medium,1,22400,23600,-1200,23520,1,1000,manual
12540177,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-CEEB,packing,"Justus Steak House Cimanuk",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12554835,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-6010,packing,"Justus Steak House Jawa",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12524926,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-DFFC,packing,"Justus Steak House Paris Van Java",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12526387,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-DE25,packing,"Justus Steakhouse Ampera - Kemang",Kilogram,medium,4,22400,23600,-1200,23520,1,1000,manual
12524967,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-ADB0,packing,"JUSTUS BEC",Kilogram,medium,1,22400,23600,-1200,23520,1,1000,manual
12530060,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-CA15,packing,"Justus Steak House Dago",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12521219,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-DC4D,packing,"Justus Steak House Bintaro",Kilogram,medium,4,22400,23600,-1200,23520,1,1000,manual
12527061,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-A4C8,packing,"Justus Steak House Lebak Bulus",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12545167,53079,"Buah Strawberry Frozen",2026-06-18,RO-20260618-66BC,packing,"Justus Steak House Miko Mall",Kilogram,medium,2,22400,23600,-1200,23520,1,1000,manual
12170930,53265,"Butter Salted",2026-06-12,RO-20260612-0DD8,packing,"Justus Steak House Cimanuk",Pack,medium,4,62500,87600,-25100,87573,1,200,manual
12171312,53265,"Butter Salted",2026-06-12,RO-20260612-958F,packing,"Justus Steakhouse Ampera - Kemang",Pack,medium,15,62500,87600,-25100,87573,1,200,manual
12165948,53265,"Butter Salted",2026-06-12,RO-20260612-9E90,packing,"Justus Steak House Cipete",Pack,medium,10,62500,87600,-25100,87573,1,200,manual
12508677,53265,"Butter Salted",2026-06-17,RO-20260617-604A,packing,"Justus Steak House Metro Indah Mall",Pack,medium,1,62500,87600,-25100,87573,1,200,manual
12506864,53265,"Butter Salted",2026-06-17,RO-20260617-5F3B,packing,"Justus Steak House Jawa",Pack,medium,6,62500,87600,-25100,87573,1,200,manual
12511832,53265,"Butter Salted",2026-06-17,RO-20260617-3F63,packing,"Justus Steak House Bintaro",Pack,medium,15,62500,87600,-25100,87573,1,200,manual
12497624,53265,"Butter Salted",2026-06-17,RO-20260617-C7B1,packing,"Justus Steak House Paskal 23",Pack,medium,10,62500,87600,-25100,87573,1,200,manual
12490408,53265,"Butter Salted",2026-06-17,RO-20260617-2C87,packing,"Justus Steak House Festival Citylink",Pack,medium,2,62500,87600,-25100,87573,1,200,manual
12519606,53265,"Butter Salted",2026-06-17,RO-20260618-59A7,packing,"Justus Steak House Alam Sutera",Pack,medium,20,62500,87600,-25100,87573,1,200,manual
12508576,53265,"Butter Salted",2026-06-17,RO-20260617-22B6,packing,"Justus Steak House Buah Batu",Pack,medium,5,62500,87600,-25100,87573,1,200,manual
12542753,53265,"Butter Salted",2026-06-18,RO-20260618-9242,packing,"Justus Steak House Metro Indah Mall",Pack,medium,1,62500,87600,-25100,87573,1,200,manual
12522570,53265,"Butter Salted",2026-06-18,RO-20260618-8E79,approved,"Justus Steak House Ciwalk",Pack,medium,1,62500,87600,-25100,87573,1,200,manual
12563520,53265,"Butter Salted",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Pack,medium,15,62500,87600,-25100,87573,1,200,manual
12520161,53265,"Butter Salted",2026-06-18,RO-20260618-5405,packing,"Justus Steak House Dago",Pack,medium,3,62500,87600,-25100,87573,1,200,manual
12575478,53265,"Butter Salted",2026-06-18,RO-20260619-63A0,packing,"Justus Steak House Lebak Bulus",Pack,medium,10,62500,87600,-25100,87573,1,200,manual
12552827,53265,"Butter Salted",2026-06-18,RO-20260618-3425,packing,"Justus Steak House Ciwalk",Pack,medium,2,62500,87600,-25100,87573,1,200,manual
12547775,53265,"Butter Salted",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Pack,medium,5,62500,87600,-25100,87573,1,200,manual
12532466,53265,"Butter Salted",2026-06-18,RO-20260618-8B1B,packing,"Justus Steak House Festival Citylink",Pack,medium,1,62500,87600,-25100,87573,1,200,manual
12571821,53265,"Butter Salted",2026-06-18,RO-20260618-06E7,packing,"Justus Steak House Dago",Pack,medium,10,62500,87600,-25100,87573,1,200,manual
12174869,54676,"Cheese Sauce",2026-06-12,RO-20260612-0F70,packing,"Justus Steakhouse SMB",Pack,medium,10,59000,3300,55700,58901,18,250,manual
12165958,54676,"Cheese Sauce",2026-06-12,RO-20260612-9E90,packing,"Justus Steak House Cipete",Pack,medium,6,59000,3300,55700,58901,18,250,manual
12171323,54676,"Cheese Sauce",2026-06-12,RO-20260612-958F,packing,"Justus Steakhouse Ampera - Kemang",Pack,medium,8,59000,3300,55700,58901,18,250,manual
12170939,54676,"Cheese Sauce",2026-06-12,RO-20260612-0DD8,packing,"Justus Steak House Cimanuk",Pack,medium,2,59000,3300,55700,58901,18,250,manual
12497638,54676,"Cheese Sauce",2026-06-17,RO-20260617-C7B1,packing,"Justus Steak House Paskal 23",Pack,medium,4,59000,3300,55700,58901,18,250,manual
12506876,54676,"Cheese Sauce",2026-06-17,RO-20260617-5F3B,packing,"Justus Steak House Jawa",Pack,medium,2,59000,3300,55700,58901,18,250,manual
12505747,54676,"Cheese Sauce",2026-06-17,RO-20260617-7B82,packing,"Justus Steak House Miko Mall",Pack,medium,1,59000,3300,55700,58901,18,250,manual
12511856,54676,"Cheese Sauce",2026-06-17,RO-20260617-3F63,packing,"Justus Steak House Bintaro",Pack,medium,12,59000,3300,55700,58901,18,250,manual
12490417,54676,"Cheese Sauce",2026-06-17,RO-20260617-2C87,packing,"Justus Steak House Festival Citylink",Pack,medium,1,59000,3300,55700,58901,18,250,manual
12496396,54676,"Cheese Sauce",2026-06-17,RO-20260617-53B8,packing,"Justus Steakhouse The Barn",Pack,medium,8,59000,3300,55700,58901,18,250,manual
12519672,54676,"Cheese Sauce",2026-06-17,RO-20260618-59A7,packing,"Justus Steak House Alam Sutera",Pack,medium,8,59000,3300,55700,58901,18,250,manual
12571836,54676,"Cheese Sauce",2026-06-18,RO-20260618-06E7,packing,"Justus Steak House Dago",Pack,medium,8,59000,3300,55700,58901,18,250,manual
12547786,54676,"Cheese Sauce",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Pack,medium,2,59000,3300,55700,58901,18,250,manual
12575491,54676,"Cheese Sauce",2026-06-18,RO-20260619-63A0,packing,"Justus Steak House Lebak Bulus",Pack,medium,6,59000,3300,55700,58901,18,250,manual
12532475,54676,"Cheese Sauce",2026-06-18,RO-20260618-8B1B,packing,"Justus Steak House Festival Citylink",Pack,medium,2,59000,3300,55700,58901,18,250,manual
12559791,54676,"Cheese Sauce",2026-06-18,RO-20260618-EEBA,packing,"Justus Steak House Cimanuk",Pack,medium,3,59000,3300,55700,58901,18,250,manual
12537010,54676,"Cheese Sauce",2026-06-18,RO-20260618-0773,packing,"Justus Steak House Miko Mall",Pack,medium,1,59000,3300,55700,58901,18,250,manual
12563536,54676,"Cheese Sauce",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Pack,medium,5,59000,3300,55700,58901,18,250,manual
12552837,54676,"Cheese Sauce",2026-06-18,RO-20260618-3425,packing,"Justus Steak House Ciwalk",Pack,medium,1,59000,3300,55700,58901,18,250,manual
12542762,54676,"Cheese Sauce",2026-06-18,RO-20260618-9242,packing,"Justus Steak House Metro Indah Mall",Pack,medium,1,59000,3300,55700,58901,18,250,manual
12522582,54676,"Cheese Sauce",2026-06-18,RO-20260618-8E79,approved,"Justus Steak House Ciwalk",Pack,medium,1,59000,3300,55700,58901,18,250,manual
12165878,53043,"Chicken Breast",2026-06-12,RO-20260612-9E90,packing,"Justus Steak House Cipete",Kilogram,medium,8,57200,47600,9600,47600,1,1000,manual
12174800,53043,"Chicken Breast",2026-06-12,RO-20260612-0F70,packing,"Justus Steakhouse SMB",Kilogram,medium,5,57200,47600,9600,47600,1,1000,manual
12170897,53043,"Chicken Breast",2026-06-12,RO-20260612-0DD8,packing,"Justus Steak House Cimanuk",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12519654,53043,"Chicken Breast",2026-06-17,RO-20260618-59A7,packing,"Justus Steak House Alam Sutera",Kilogram,medium,10,57200,47600,9600,47600,1,1000,manual
12490455,53043,"Chicken Breast",2026-06-17,RO-20260617-BDC2,packing,"Melt Steak d'Botanica",Kilogram,medium,1,57200,47600,9600,47600,1,1000,manual
12510433,53043,"Chicken Breast",2026-06-17,RO-20260618-E637,packing,"Justus Steak House Paris Van Java",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12487831,53043,"Chicken Breast",2026-06-17,RO-20260617-233D,packing,"JUSTUS FCL",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12506833,53043,"Chicken Breast",2026-06-17,RO-20260617-5F3B,packing,"Justus Steak House Jawa",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12508546,53043,"Chicken Breast",2026-06-17,RO-20260617-22B6,packing,"Justus Steak House Buah Batu",Kilogram,medium,4,57200,47600,9600,47600,1,1000,manual
12490725,53043,"Chicken Breast",2026-06-17,RO-20260617-D694,packing,"JUSTUS BIP",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12487292,53043,"Chicken Breast",2026-06-17,RO-20260617-438F,packing,"JUSTUS BEC",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12505721,53043,"Chicken Breast",2026-06-17,RO-20260617-7B82,packing,"Justus Steak House Miko Mall",Kilogram,medium,3,57200,47600,9600,47600,1,1000,manual
12490381,53043,"Chicken Breast",2026-06-17,RO-20260617-2C87,packing,"Justus Steak House Festival Citylink",Kilogram,medium,3,57200,47600,9600,47600,1,1000,manual
12511816,53043,"Chicken Breast",2026-06-17,RO-20260617-3F63,packing,"Justus Steak House Bintaro",Kilogram,medium,10,57200,47600,9600,47600,1,1000,manual
12508669,53043,"Chicken Breast",2026-06-17,RO-20260617-604A,packing,"Justus Steak House Metro Indah Mall",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12496331,53043,"Chicken Breast",2026-06-17,RO-20260617-53B8,packing,"Justus Steakhouse The Barn",Kilogram,medium,5,57200,47600,9600,47600,1,1000,manual
12497591,53043,"Chicken Breast",2026-06-17,RO-20260617-C7B1,packing,"Justus Steak House Paskal 23",Kilogram,medium,10,57200,47600,9600,47600,1,1000,manual
12559753,53043,"Chicken Breast",2026-06-18,RO-20260618-EEBA,packing,"Justus Steak House Cimanuk",Kilogram,medium,3,57200,47600,9600,47600,1,1000,manual
12554386,53043,"Chicken Breast",2026-06-18,RO-20260618-52E7,packing,"Justus Steak House Paris Van Java",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12549803,53043,"Chicken Breast",2026-06-18,RO-20260618-5FE4,packing,"JUSTUS BEC",Kilogram,medium,3,57200,47600,9600,47600,1,1000,manual
12532416,53043,"Chicken Breast",2026-06-18,RO-20260618-8B1B,packing,"Justus Steak House Festival Citylink",Kilogram,medium,8,57200,47600,9600,47600,1,1000,manual
12572151,53043,"Chicken Breast",2026-06-18,RO-20260618-92A2,packing,"Justus Steak House Buah Batu",Kilogram,medium,5,57200,47600,9600,47600,1,1000,manual
12536983,53043,"Chicken Breast",2026-06-18,RO-20260618-0773,packing,"Justus Steak House Miko Mall",Kilogram,medium,3,57200,47600,9600,47600,1,1000,manual
12547725,53043,"Chicken Breast",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12520140,53043,"Chicken Breast",2026-06-18,RO-20260618-5405,packing,"Justus Steak House Dago",Kilogram,medium,3,57200,47600,9600,47600,1,1000,manual
12522561,53043,"Chicken Breast",2026-06-18,RO-20260618-8E79,approved,"Justus Steak House Ciwalk",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12542874,53043,"Chicken Breast",2026-06-18,RO-20260618-06C0,packing,"JUSTUS BIP",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12563460,53043,"Chicken Breast",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Kilogram,medium,6,57200,47600,9600,47600,1,1000,manual
12538420,53043,"Chicken Breast",2026-06-18,RO-20260618-9D9D,packing,"JUSTUS FCL",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12571757,53043,"Chicken Breast",2026-06-18,RO-20260618-06E7,packing,"Justus Steak House Dago",Kilogram,medium,6,57200,47600,9600,47600,1,1000,manual
12552764,53043,"Chicken Breast",2026-06-18,RO-20260618-3425,packing,"Justus Steak House Ciwalk",Kilogram,medium,3,57200,47600,9600,47600,1,1000,manual
12575436,53043,"Chicken Breast",2026-06-18,RO-20260619-63A0,packing,"Justus Steak House Lebak Bulus",Kilogram,medium,10,57200,47600,9600,47600,1,1000,manual
12556676,53043,"Chicken Breast",2026-06-18,RO-20260618-5F99,packing,"Justus Steak House Paskal 23",Kilogram,medium,10,57200,47600,9600,47600,1,1000,manual
12536691,53043,"Chicken Breast",2026-06-18,RO-20260618-453E,packing,"Melt Steak d'Botanica",Kilogram,medium,1,57200,47600,9600,47600,1,1000,manual
12542743,53043,"Chicken Breast",2026-06-18,RO-20260618-9242,packing,"Justus Steak House Metro Indah Mall",Kilogram,medium,2,57200,47600,9600,47600,1,1000,manual
12542337,54717,"Chicken Sei",2026-06-18,RO-20260618-688B,packing,"Tempayan Citarum",Pack,medium,2,39500,5000,34500,39413,8,4000,manual
12174833,52345,"Chilli Flake",2026-06-12,RO-20260612-0F70,packing,"Justus Steakhouse SMB",Kilogram,medium,0.25,156800,156900,-100,156900,1,1000,auto
12225218,52345,"Chilli Flake",2026-06-12,RO-20260613-8063,packing,"Justus Steakhouse The Barn",Kilogram,medium,0.25,156800,156900,-100,156900,1,1000,auto
12165917,52345,"Chilli Flake",2026-06-12,RO-20260612-9E90,packing,"Justus Steak House Cipete",Kilogram,medium,0.25,156800,156900,-100,156900,1,1000,auto
12330321,52345,"Chilli Flake",2026-06-15,RO-20260615-DB2A,packing,"Justus Steak House Alam Sutera",Kilogram,medium,0.25,156800,156900,-100,156900,1,1000,auto
12460280,52345,"Chilli Flake",2026-06-16,RO-20260616-782B,packing,"Justus Steak House Dago",Kilogram,medium,0.25,156800,156900,-100,156900,1,1000,auto
12572180,52345,"Chilli Flake",2026-06-18,RO-20260618-92A2,packing,"Justus Steak House Buah Batu",Kilogram,medium,0.25,156800,156900,-100,156900,1,1000,auto
12488799,52347,"Chilli Sachet",2026-06-17,RO-20260617-CC7B,packing,"Justus Steak House Bintaro",Box,medium,0.25,144500,145600,-1100,145600,1,480,auto
12527955,52347,"Chilli Sachet",2026-06-18,RO-20260618-72B2,packing,"Justus Steak House Dago",Box,medium,0.25,114900,145600,-30700,145600,1,480,auto
12525291,52347,"Chilli Sachet",2026-06-18,RO-20260618-DAE4,packing,"ASIAN GRILL BEC",Box,medium,0.5,114900,145600,-30700,145600,1,480,auto
12535824,52347,"Chilli Sachet",2026-06-18,RO-20260618-2B20,packing,"Justus Steak House Paris Van Java",Box,medium,0.25,114900,145600,-30700,145600,1,480,auto
12583936,52347,"Chilli Sachet",2026-06-18,RO-20260618-5163,packing,"Justus Steakhouse SMB",Box,medium,0.24,114900,145600,-30700,145600,1,480,auto
12545526,52347,"Chilli Sachet",2026-06-18,RO-20260618-48BE,packing,"Melt Steak d'Botanica",Box,medium,0.25,114900,145600,-30700,145600,1,480,auto
12531564,52347,"Chilli Sachet",2026-06-18,RO-20260618-2AB2,packing,"Justus Steak House Miko Mall",Box,medium,0.25,114900,145600,-30700,145600,1,480,auto
12527010,52347,"Chilli Sachet",2026-06-18,RO-20260618-B547,packing,"Justus Steak House Jawa",Box,medium,0.25,114900,145600,-30700,145600,1,480,auto
12524554,52347,"Chilli Sachet",2026-06-18,RO-20260618-E8F7,packing,"Justus Steak House Buah Batu",Box,medium,0.25,114900,145600,-30700,145600,1,480,auto
12327962,52461,"Chocolate Compound",2026-06-15,RO-20260615-0968,packing,"Justus Steakhouse SMB",Pack,medium,1,84000,84100,-100,84100,1,1000,auto
12425182,52461,"Chocolate Compound",2026-06-16,RO-20260616-99D8,packing,"Justus Steakhouse SMB",Pack,medium,1,84000,84100,-100,84100,1,1000,auto
12425791,52461,"Chocolate Compound",2026-06-16,RO-20260616-625E,packing,"Justus Steak House Lebak Bulus",Pack,medium,1,84000,84100,-100,84100,1,1000,auto
12387991,52461,"Chocolate Compound",2026-06-16,RO-20260616-C989,packing,"Justus Steak House Buah Batu",Pack,medium,1,84000,84100,-100,84100,1,1000,auto
12455538,52461,"Chocolate Compound",2026-06-16,RO-20260616-C2E2,packing,"Justus Steakhouse Ampera - Kemang",Pack,medium,1,84000,84100,-100,84100,1,1000,auto
12199052,54692,"Coating Goreng",2026-06-12,RO-20260612-342A,packing,"Justus Steak House Paris Van Java",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12175232,54692,"Coating Goreng",2026-06-12,RO-20260612-215F,packing,"Justus Steak House Paris Van Java",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12249045,54692,"Coating Goreng",2026-06-13,RO-20260613-602A,packing,"Justus Steak House Miko Mall",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12229226,54692,"Coating Goreng",2026-06-13,RO-20260613-EC62,packing,"Justus Steak House Cimanuk",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12228668,54692,"Coating Goreng",2026-06-13,RO-20260613-EF11,packing,"Justus Steak House Bintaro",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12259547,54692,"Coating Goreng",2026-06-14,RO-20260614-518F,packing,"Justus Steak House Cipete",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12296949,54692,"Coating Goreng",2026-06-14,RO-20260614-84BC,packing,"Justus Steak House Paskal 23",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12306082,54692,"Coating Goreng",2026-06-14,RO-20260614-D63E,packing,"Justus Steak House Miko Mall",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12323366,54692,"Coating Goreng",2026-06-14,RO-20260615-865A,packing,"Justus Steak House Bintaro",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12282709,54692,"Coating Goreng",2026-06-14,RO-20260614-6E45,packing,"Justus Steak House Cimanuk",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12330376,54692,"Coating Goreng",2026-06-15,RO-20260615-DB2A,packing,"Justus Steak House Alam Sutera",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12337942,54692,"Coating Goreng",2026-06-15,RO-20260615-5FBE,packing,"Justus Steakhouse The Barn",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12437008,54692,"Coating Goreng",2026-06-16,RO-20260616-F244,packing,"Justus Steak House Jawa",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12428068,54692,"Coating Goreng",2026-06-16,RO-20260616-B544,packing,"Justus Steak House Ciwalk",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12455256,54692,"Coating Goreng",2026-06-16,RO-20260616-E5CF,packing,"Justus Steak House Lebak Bulus",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12477865,54692,"Coating Goreng",2026-06-17,RO-20260617-744A,packing,"Justus Steakhouse SMB",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12484633,54692,"Coating Goreng",2026-06-17,RO-20260617-B7B0,packing,"Justus Steak House Cipete",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12496402,54692,"Coating Goreng",2026-06-17,RO-20260617-53B8,packing,"Justus Steakhouse The Barn",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12563542,54692,"Coating Goreng",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Pack,medium,1,3900,4600,-700,4580,1,70,manual
12547791,54692,"Coating Goreng",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12542345,54692,"Coating Goreng",2026-06-18,RO-20260618-688B,packing,"Tempayan Citarum",Pack,medium,2,3900,4600,-700,4580,1,70,manual
12250712,52353,"Cokelat Powder",2026-06-13,RO-20260613-97C8,packing,"Justus Steak House Cipete",Kilogram,medium,1,246400,246500,-100,246500,1,1000,auto
12425781,52353,"Cokelat Powder",2026-06-16,RO-20260616-625E,packing,"Justus Steak House Lebak Bulus",Kilogram,medium,1,246400,246500,-100,246500,1,1000,auto
12455540,52353,"Cokelat Powder",2026-06-16,RO-20260616-C2E2,packing,"Justus Steakhouse Ampera - Kemang",Kilogram,medium,1,246400,246500,-100,246500,1,1000,auto
12436856,52353,"Cokelat Powder",2026-06-16,RO-20260616-95B3,packing,"Justus Steak House Paskal 23",Kilogram,medium,1,246400,246500,-100,246500,1,1000,auto
12425174,52353,"Cokelat Powder",2026-06-16,RO-20260616-99D8,packing,"Justus Steakhouse SMB",Kilogram,medium,2,246400,246500,-100,246500,1,1000,auto
12433400,52353,"Cokelat Powder",2026-06-16,RO-20260616-0D40,packing,"Justus Steak House Dago",Kilogram,medium,1,246400,246500,-100,246500,1,1000,auto
12181297,54682,"Dressing Salad",2026-06-12,RO-20260612-0F42,packing,"Justus Steak House Festival Citylink",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12222317,54682,"Dressing Salad",2026-06-12,RO-20260612-2207,packing,"Justus Steak House Alam Sutera",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12199049,54682,"Dressing Salad",2026-06-12,RO-20260612-342A,packing,"Justus Steak House Paris Van Java",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12196467,54682,"Dressing Salad",2026-06-12,RO-20260612-7967,packing,"Justus Steak House Dago",Pack,medium,2,23700,47300,-23600,94544,2,500,manual
12225287,54682,"Dressing Salad",2026-06-12,RO-20260613-8063,packing,"Justus Steakhouse The Barn",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12204454,54682,"Dressing Salad",2026-06-12,RO-20260612-68B5,packing,"Justus Steak House Paskal 23",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12202626,54682,"Dressing Salad",2026-06-12,RO-20260612-0DA9,packing,"Justus Steak House Miko Mall",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12234152,54682,"Dressing Salad",2026-06-13,RO-20260613-F9A1,packing,"Justus Steakhouse SMB",Pack,medium,2,23700,47300,-23600,94544,2,500,manual
12246227,54682,"Dressing Salad",2026-06-13,RO-20260613-D95A,packing,"Justus Steak House Paris Van Java",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12247692,54682,"Dressing Salad",2026-06-13,RO-20260613-F3F3,packing,"Justus Steak House Dago",Pack,medium,2,23700,47300,-23600,94544,2,500,manual
12253664,54682,"Dressing Salad",2026-06-13,RO-20260613-7756,packing,"Justus Steakhouse Ampera - Kemang",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12239640,54682,"Dressing Salad",2026-06-13,RO-20260613-D2F2,packing,"Justus Steak House Festival Citylink",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12238394,54682,"Dressing Salad",2026-06-13,RO-20260613-36D9,packing,"Justus Steak House Ciwalk",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12260523,54682,"Dressing Salad",2026-06-13,RO-20260614-906B,packing,"Justus Steak House Paskal 23",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12228664,54682,"Dressing Salad",2026-06-13,RO-20260613-EF11,packing,"Justus Steak House Bintaro",Pack,medium,2,23700,47300,-23600,94544,2,500,manual
12236692,54682,"Dressing Salad",2026-06-13,RO-20260613-0306,packing,"Justus Steak House Jawa",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12229223,54682,"Dressing Salad",2026-06-13,RO-20260613-EC62,packing,"Justus Steak House Cimanuk",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
12349037,54682,"Dressing Salad",2026-06-14,RO-20260615-E1AA,packing,"Justus Steak House Paris Van Java",Pack,medium,2,23700,47300,-23600,94544,2,500,manual
12274473,54682,"Dressing Salad",2026-06-14,RO-20260614-B08B,packing,"Justus Steak House Jawa",Pack,medium,1,23700,47300,-23600,94544,2,500,manual
